Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
7.929358959,-212.2741,-4.812785,-35.39407,-0.3603771,-0.5863717,0.7485864,-12.42393,49.19917,-6.527161,992.1673
7.936960697,-226.6506,-13.56843,-47.28161,-0.3409833,-0.6146628,0.6835464,-12.42393,49.19917,-6.527161,992.1673
7.944563389,-240.2181,-26.05113,-54.26707,-0.1604642,-0.6137962,0.7129465,-12.42393,49.19917,-6.527161,992.1673
7.954699993,-269.5314,-6.824216,-58.06618,-0.1213051,-0.5700009,0.8313381,-13.1693,48.69865,0.1657066,992.1673
7.962302685,-309.1758,6.900846,-64.74527,-0.1747502,-0.7241994,0.7299279,-13.1693,48.69865,0.1657066,992.1633
7.969904900,-329.6516,11.98858,-77.30684,-0.2491989,-0.8573319,0.5764804,-13.1693,48.69865,0.1657066,992.1633
7.977507591,-336.2486,0.9848709,-95.32198,-0.2195413,-1.010662,0.4637204,-13.1693,48.69865,0.1657066,992.1633
7.985109806,-361.5165,-16.23062,-109.8444,-0.1648885,-1.434995,0.5689353,-13.1693,48.69865,0.1657066,992.1633
7.992712021,-352.5545,-43.38494,-116.646,-0.1243241,-1.502133,0.06180773,-13.1693,48.69865,0.1657066,992.1633
8.000314713,-314.0303,-49.24176,-127.6757,0.1122975,-1.694337,0.3584468,-13.1693,48.69865,0.1657066,992.1633
8.007917404,-299.2803,-46.81621,-115.6656,0.3961204,-1.64889,0.5461482,-14.60298,47.02432,9.518145,992.1633
8.015520096,-298.7202,-5.581861,-79.63533,0.4268406,-1.575978,0.3851623,-14.60298,47.02432,9.518145,992.1633
8.023122310,-280.7339,54.82024,-45.38205,0.1312371,-1.971477,0.6666092,-14.60298,47.02432,9.518145,992.1633
8.030724525,-245.3837,64.10832,-35.14896,-0.3526219,-1.948748,0.3214265,-14.60298,47.02432,9.518145,992.1633
8.038327217,-200.0758,20.33011,-67.44141,-0.6493191,-1.530089,-0.02372254,-14.60298,47.02432,9.518145,992.165
8.048463344,-186.695,-74.26633,-108.8027,-0.3401881,-1.360794,0.5825269,-14.60298,47.02432,9.518145,992.165
8.056066036,-207.1707,-102.8996,-102.7976,-0.09356409,-1.217126,0.6043181,-17.22553,41.28822,18.80134,992.165
8.063668728,-199.4534,-103.4912,-94.64794,-0.0006268645,-0.9927791,0.5103475,-17.22553,41.28822,18.80134,992.165
8.071271419,-183.8944,-106.0351,-92.80966,0.06502732,-0.7165839,0.4071832,-17.22553,41.28822,18.80134,992.165
8.078873157,-176.426,-119.7602,-90.84883,0.2293852,-0.3741277,0.314123,-17.22553,41.28822,18.80134,992.1633
8.086475849,-145.9925,-132.7162,-87.6012,0.6486059,-0.09330127,0.6683623,-17.22553,41.28822,18.80134,992.1633
8.094078541,-109.2109,-103.0771,-74.67197,1.521358,-0.4960944,2.630755,-17.22553,41.28822,18.80134,992.1633
8.101680755,-295.8573,41.98257,7.621666,1.554667,-2.136685,3.275388,-17.22553,41.28822,18.80134,992.1633
8.109287739,-252.7898,158.2315,124.2911,0.5765157,-3.139889,0.2658082,-16.01621,34.15508,23.56504,992.1633
8.116885662,125.4818,127.1726,112.0359,-0.684655,-1.226317,-0.4697725,-16.01621,34.15508,23.56504,992.1633
8.124487877,332.4793,153.3212,35.93117,-0.3835154,-0.5735154,1.213191,-16.01621,34.15508,23.56504,992.1633
8.132090568,283.0638,105.4018,24.53383,-0.339997,-0.1369379,1.138898,-16.01621,34.15508,23.56504,992.1633
8.142227173,193.8171,33.34525,34.88948,-0.6068254,0.1784728,0.9252559,-16.01621,34.15508,23.56504,992.1633
8.149829864,89.50925,-12.03027,84.58429,-0.1401661,-0.1281938,1.113858,-16.01621,34.15508,23.56504,992.1633
8.157432556,-9.757491,-20.25348,117.612,-0.02820889,-0.2361452,1.176876,-12.58924,27.43241,22.15931,992.165
8.165034771,-54.1319,-21.79163,124.7813,0.03821991,-0.514594,0.8404849,-12.58924,27.43241,22.15931,992.165
8.172636986,44.07682,-41.66931,125.149,0.06601009,-1.049635,0.1468661,-12.58924,27.43241,22.15931,992.165
8.180239200,160.7075,-36.99569,111.3006,0.1486463,-0.8124504,0.3527435,-12.58924,27.43241,22.15931,992.165
8.187841892,238.2538,17.96372,90.09913,0.4327826,-0.6711789,0.7293851,-12.58924,27.43241,22.15931,992.165
8.195444584,242.8592,60.38126,108.8496,0.4392805,-0.5138946,0.8551757,-12.58924,27.43241,22.15931,992.165
8.203047275,204.8329,73.69221,121.8401,0.1871408,-0.4505427,0.7639096,-8.412256,24.77727,23.94874,992.165
8.210649013,170.4163,53.75537,112.7712,0.05763159,-0.6307967,0.5741504,-8.412256,24.77727,23.94874,992.165
8.218251705,181.3699,30.26895,90.77316,0.1066986,-0.8954031,0.4492603,-8.412256,24.77727,23.94874,992.165
8.225854397,214.5418,26.0686,71.59378,0.2228685,-0.9427334,0.4360707,-8.412256,24.77727,23.94874,992.165
8.235991001,254.1862,45.23636,52.78206,0.3879001,-0.8623253,0.4671032,-8.412256,24.77727,23.94874,992.165
8.243593216,259.4763,60.49958,49.22806,0.4090509,-0.717038,0.4959287,-8.412256,24.77727,23.94874,992.165
8.251195907,246.4067,68.2495,41.81366,0.4138606,-0.6803424,0.5108747,-8.412256,24.77727,23.94874,992.165
8.258798599,232.9014,75.82195,33.48013,0.4328701,-0.8247421,0.5138258,-3.085481,24.21459,30.25017,992.165
8.266400337,229.7274,84.81424,26.06573,0.4383871,-0.9788563,0.5354055,-3.085481,24.21459,30.25017,992.165
8.274003029,231.3456,90.90769,17.7322,0.458596,-1.12971,0.5898698,-3.085481,24.21459,30.25017,992.165
8.281605720,234.2706,97.71106,5.660835,0.4657298,-1.236095,0.5919138,-3.085481,24.21459,30.25017,992.165
8.289208412,246.7801,105.6385,-12.29303,0.4534177,-1.298946,0.5289744,-3.085481,24.21459,30.25017,992.165
8.296810627,267.0069,119.3635,-25.65119,0.4732854,-1.263189,0.4907147,-3.085481,24.21459,30.25017,992.165
8.304412842,268.1271,128.5333,-35.33279,0.4074292,-1.12198,0.5110145,-2.461639,42.94339,21.64541,992.165
8.312015533,255.8666,126.581,-47.77182,0.4083892,-1.123633,0.4906811,-2.461639,42.94339,21.64541,992.165
8.319617748,247.3402,131.6688,-58.80149,0.4819181,-1.222412,0.495611,-2.461639,42.94339,21.64541,992.165
8.329754352,243.4194,143.0274,-69.58607,0.4781732,-1.263083,0.4902189,-2.461639,42.94339,21.64541,992.165
8.337357044,239.1251,148.1743,-76.51025,0.4790724,-1.284685,0.5147727,-2.461639,42.94339,21.64541,992.165
8.344959736,233.9595,151.2506,-82.20892,0.4803054,-1.302805,0.4954598,-2.461639,42.94339,21.64541,992.165
8.352561474,230.7232,152.6113,-88.15269,0.4965779,-1.278521,0.5148776,-9.056502,62.15697,-7.204496,992.165
8.360164165,224.3129,154.0311,-93.17732,0.5497472,-1.238408,0.5287936,-9.056502,62.15697,-7.204496,992.1609
8.367766857,215.5376,157.9948,-98.69215,0.5940895,-1.197891,0.5350194,-9.056502,62.15697,-7.204496,992.1609
8.375369072,207.0734,164.9165,-101.2657,0.6631824,-1.179258,0.5130655,-9.056502,62.15697,-7.204496,992.1609
8.382971763,195.2486,174.6187,-102.1849,0.6871586,-1.142699,0.5685225,-9.056502,62.15697,-7.204496,992.1609
8.390573978,179.1916,179.7656,-106.1678,0.6619814,-1.218638,0.5613158,-9.056502,62.15697,-7.204496,992.1609
8.398176193,171.5988,182.6053,-113.8886,0.676818,-1.348919,0.5516049,-9.056502,62.15697,-7.204496,992.1609
8.405778885,169.7317,183.8477,-124.5506,0.7332312,-1.415383,0.5762668,-13.91718,47.57373,-18.57304,992.1627
8.413381576,166.0598,187.9888,-142.627,0.7510843,-1.374495,0.5497396,-13.91718,47.57373,-18.57304,992.1627
8.423518181,167.3667,202.483,-165.6055,0.925053,-1.493574,0.4857168,-13.91718,47.57373,-18.57304,992.1627
8.431120872,168.9226,223.7213,-180.4956,0.9487628,-1.453396,0.4485258,-13.91718,47.57373,-18.57304,992.1627
8.438723087,165.3752,240.5227,-198.0818,0.9157951,-1.390314,0.3855421,-13.91718,47.57373,-18.57304,992.1627
8.446325302,156.5999,256.1408,-217.9352,0.9404861,-1.404814,0.3850873,-13.91718,47.57373,-18.57304,992.1609
8.453927994,147.5756,270.7533,-235.5214,0.8920121,-1.440709,0.3147509,-8.858142,29.90583,-9.83626,992.1609
8.461530208,143.2191,280.5147,-253.9042,0.8811354,-1.466303,0.2928668,-8.858142,29.90583,-9.83626,992.1609
8.469132900,137.5556,287.3181,-269.8359,0.8988575,-1.506299,0.269069,-8.858142,29.90583,-9.83626,992.1609
8.476735592,132.5145,291.1634,-281.7848,0.9062706,-1.516732,0.2267505,-8.858142,29.90583,-9.83626,992.1609
8.484337330,130.2117,292.0508,-288.7702,0.962073,-1.523906,0.1954734,-8.858142,29.90583,-9.83626,992.1609
8.491940021,127.7223,292.7016,-287.4834,0.9528893,-1.503057,0.1786548,-8.858142,29.90583,-9.83626,992.1609
8.499542713,124.1748,285.07,-284.2971,0.8425799,-1.465294,0.1176729,-8.858142,29.90583,-9.83626,992.1609
8.507145405,123.3657,266.198,-283.1941,0.7876654,-1.400295,0.09634945,-11.58004,33.00886,-16.07704,992.1609
8.514747620,119.0092,245.3146,-282.6426,0.7754527,-1.334871,0.1463913,-11.58004,33.00886,-16.07704,992.1609
8.524884224,110.794,210.9428,-285.5839,0.7698987,-1.270532,0.1041241,-11.58004,33.00886,-16.07704,992.1627
8.532486915,109.4871,188.7579,-290.6085,0.8696185,-1.234003,0.1313248,-11.58004,33.00886,-16.07704,992.1627
8.540088653,105.0061,169.2944,-292.4468,0.9272934,-1.171437,0.1380813,-11.58004,33.00886,-16.07704,992.1627
8.547691345,99.90269,151.5464,-292.7532,0.9758134,-1.140645,0.1913788,-11.58004,33.00886,-16.07704,992.1627
8.555294037,90.50502,135.8099,-290.6698,0.9217388,-1.169674,0.29175,-16.52705,31.43395,-28.66538,992.1627
8.562896728,85.96178,114.2166,-293.4272,0.8811998,-1.216168,0.192614,-16.52705,31.43395,-28.66538,992.1603
8.570498943,92.93224,99.66334,-292.263,0.9588469,-1.141762,0.2508168,-16.52705,31.43395,-28.66538,992.1603
8.578101158,84.966,93.3924,-278.8435,0.37784,-1.146855,0.2182253,-16.52705,31.43395,-28.66538,992.1603
8.585703850,39.03569,53.10461,-276.6376,0.004050186,-0.4595592,-0.9147776,-16.52705,31.43395,-28.66538,992.1603
8.593306065,7.730881,-75.74532,-337.1783,0.3041837,-0.1990938,-0.8191149,-16.52705,31.43395,-28.66538,992.1603
8.600908756,-68.69517,-99.35006,-378.2944,1.784624,-0.9384604,0.3148339,-14.55194,20.04267,-34.17568,992.1621
8.608511448,-161.2404,-12.56271,-360.2793,1.924161,-1.403928,-0.4169396,-14.55194,20.04267,-34.17568,992.1621
8.618648052,-123.0274,68.60447,-219.2833,1.400826,-1.635352,-0.6005039,-14.55194,20.04267,-34.17568,992.1621
8.626249790,-66.76585,136.7565,-186.9296,1.27468,-1.724328,1.168875,-14.55194,20.04267,-34.17568,992.1621
8.633852482,-38.69732,248.4501,-75.22346,0.0816192,-2.007569,1.615476,-14.55194,20.04267,-34.17568,992.1621
8.641455173,-50.14878,392.09,26.37211,-1.974684,-2.28286,1.888222,-14.55194,20.04267,-34.17568,992.1621
8.649057388,9.53573,289.152,116.0801,-4.602622,-1.364062,-2.144829,-14.55194,20.04267,-34.17568,992.1621
8.656660080,37.72873,-144.6073,105.4794,-2.744898,-0.5213467,0.657824,-13.03792,12.94842,-34.7103,992.1621
8.664262295,-96.45251,-288.8979,-16.27597,-0.7455842,-0.2988324,1.414202,-13.03792,12.94842,-34.7103,992.1621
8.671864510,-173.5009,-320.1934,-74.54942,1.022633,-0.9851507,0.1827115,-13.03792,12.94842,-34.7103,992.1621
8.679467201,-108.2774,-251.6864,-92.56456,2.690332,-0.7823024,1.002422,-13.03792,12.94842,-34.7103,992.1621
8.687069893,62.87215,152.3747,-84.0472,1.650024,-0.9865749,0.7893163,-13.03792,12.94842,-34.7103,992.1638
8.694672584,88.63794,273.2972,14.85223,0.1705391,-1.116317,1.567343,-13.03792,12.94842,-34.7103,992.1638
8.702274799,-23.76063,287.2589,124.8426,-0.9664463,-1.434957,0.8023608,-6.984642,16.25469,-34.15942,992.1638
8.712411404,-45.23212,-62.13858,130.6026,-1.945272,-0.2915646,-0.4999512,-6.984642,16.25469,-34.15942,992.1638
8.720013618,-8.014877,-162.4144,-21.05549,-0.510605,-0.1609501,0.5591705,-6.984642,16.25469,-34.15942,992.1638
8.727616310,-21.02224,-161.0537,-74.30432,0.6036122,-0.546545,1.054268,-6.984642,16.25469,-34.15942,992.1655
8.735218525,-101.3069,-124.1972,-45.0144,1.268609,-1.104001,1.70379,-6.984642,16.25469,-34.15942,992.1655
8.742821217,-76.53693,50.38326,16.75179,0.867649,-1.221102,0.4393598,-6.984642,16.25469,-34.15942,992.1655
8.750423908,42.20973,125.2203,85.87109,0.1493817,-1.237979,0.6146014,-5.452888,16.25451,-35.03941,992.1655
8.758025646,66.85527,143.8557,84.21664,-0.375003,-0.7081768,0.7483664,-5.452888,16.25451,-35.03941,992.1655
8.765628338,55.77723,89.96114,37.70817,-0.6207029,-0.3016534,0.3737587,-5.452888,16.25451,-35.03941,992.1672
8.773231029,6.859574,-3.156312,-0.5280389,-0.4620404,-0.2410787,0.6917022,-5.452888,16.25451,-35.03941,992.1672
8.780833721,-52.7627,-33.80106,-11.31261,-0.03741375,-0.5438111,0.921598,-5.452888,16.25451,-35.03941,992.1672
8.788435936,-61.04012,-16.76305,0.1459969,0.1701416,-0.8175607,0.7423525,-5.452888,16.25451,-35.03941,992.1672
8.796038151,-40.93783,4.948574,16.2003,0.2203436,-0.9585982,0.7216236,-5.452888,16.25451,-35.03941,992.1672
8.806175232,6.361684,44.17149,24.47256,0.01887734,-0.7649391,0.6287522,-5.837166,16.56365,-34.59143,992.1672
8.813776970,6.859574,42.81081,25.20787,-0.04043737,-0.6228157,0.7379337,-5.837166,16.56365,-34.59143,992.1672
8.821379662,-17.8482,25.24037,26.12701,-0.139229,-0.652877,0.7360159,-5.837166,16.56365,-34.59143,992.1672
8.828982353,-24.69418,15.47901,21.65386,-0.1722922,-0.8190531,0.6941264,-5.837166,16.56365,-34.59143,992.1672
8.836585045,-11.74905,12.6985,15.71009,-0.2055854,-0.854771,0.6338904,-5.837166,16.56365,-34.59143,992.1672
8.844187260,1.507261,10.68707,6.273595,-0.2620125,-0.7710015,0.730437,-5.837166,16.56365,-34.59143,992.1649
8.851789474,-0.8577144,6.841686,0.1459969,-0.339383,-0.731768,0.7568186,-5.072379,16.93092,-34.57905,992.1649
8.859392166,-7.516987,-8.125731,-9.841988,-0.3228336,-0.6843152,0.6328928,-5.072379,16.93092,-34.57905,992.1649
8.866994381,-6.458972,-19.4844,-16.82745,-0.1225714,-0.7413692,0.7544348,-5.072379,16.93092,-34.57905,992.1649
8.874597073,-9.135129,-12.91767,-14.13131,-0.06992092,-0.7319824,0.7477497,-5.072379,16.93092,-34.57905,992.1649
8.882199764,-8.823948,-8.24405,-12.72196,-0.1304894,-0.7498601,0.6503866,-5.072379,16.93092,-34.57905,992.1649
8.889801502,-5.338721,-11.37952,-14.92789,-0.126325,-0.732617,0.6711088,-5.072379,16.93092,-34.57905,992.1666
8.899938107,-7.765933,-13.74591,-15.05045,-0.05480335,-0.7354465,0.7026896,-4.311066,18.0418,-34.10891,992.1666
8.907540798,-6.707917,-10.49212,-13.6411,-0.06272038,-0.7562596,0.7272918,-4.311066,18.0418,-34.10891,992.1666
8.915143490,-5.712138,-7.652453,-13.27344,-0.08565169,-0.7389163,0.6606729,-4.311066,18.0418,-34.10891,992.1666
8.922745705,-4.965303,-12.44439,-13.21217,-0.03273414,-0.7415465,0.6850721,-4.311066,18.0418,-34.10891,992.1666
8.930348396,-6.458972,-10.49212,-10.20964,-0.01254578,-0.74764,0.7012732,-4.311066,18.0418,-34.10891,992.1666
8.937950611,-4.654122,-4.635305,-7.452224,-0.04431206,-0.7549812,0.6577097,-4.311066,18.0418,-34.10891,992.1666
8.945552826,-2.040202,-4.398666,-6.900741,-0.05691214,-0.7280483,0.6888805,-4.311066,18.0418,-34.10891,992.1666
8.953155518,-5.152012,-4.043708,-5.736497,-0.07540606,-0.7341757,0.6844324,-5.079532,18.05966,-34.56295,992.1666
8.960758209,-4.093997,-4.871944,-6.349257,-0.06836221,-0.7479035,0.6714947,-5.079532,18.05966,-34.56295,992.1666
8.968360901,-3.160454,-5.522701,-5.736497,-0.0448301,-0.7482095,0.694598,-5.079532,18.05966,-34.56295,992.1684
8.975962639,-3.658343,-3.688749,-4.265873,-0.07229472,-0.7478706,0.6628132,-5.079532,18.05966,-34.56295,992.1684
8.983565331,-2.351383,-5.93682,-4.388425,-0.06065458,-0.7413926,0.666809,-5.079532,18.05966,-34.56295,992.1684
8.993701935,-1.666785,-4.516986,-1.569731,-0.0107229,-0.7398285,0.6990553,-5.079532,18.05966,-34.56295,992.1684
9.001304626,-2.102438,-1.08572,1.984276,-0.02901146,-0.7307487,0.6795445,-5.465502,18.44039,-34.5611,992.1684
9.008906841,-1.542313,-1.736477,3.577451,-0.03085033,-0.7331737,0.7142658,-5.465502,18.44039,-34.5611,992.1641
9.016509533,-2.413619,1.753948,3.393624,-0.09956311,-0.7529883,0.6787066,-5.465502,18.44039,-34.5611,992.1641
9.024112224,0.0135924,-2.505554,0.3911008,-0.1195638,-0.7285011,0.6629829,-5.465502,18.44039,-34.5611,992.1641
9.031717300,-0.7954782,-4.931104,-0.5893148,-0.0360202,-0.7145557,0.7263587,-5.465502,18.44039,-34.5611,992.1641
9.039316654,-3.035981,-1.14488,1.61662,-0.02389839,-0.7415549,0.6995351,-5.465502,18.44039,-34.5611,992.1641
9.046919346,-1.41784,0.5707526,3.087244,-0.07227007,-0.7466756,0.6826487,-5.465502,18.44039,-34.5611,992.1658
9.054522037,-1.293368,-0.3758034,3.087244,-0.1121722,-0.733077,0.654146,-5.458144,17.67013,-33.67779,992.1658
9.062124252,-0.9821868,-2.742193,1.677896,-0.07392467,-0.7351072,0.6839206,-5.458144,17.67013,-33.67779,992.1658
9.069726467,-0.733242,-1.677318,2.964692,-0.07091818,-0.7372013,0.7007629,-5.458144,17.67013,-33.67779,992.1658
9.077328682,-0.6710058,-1.499839,2.597036,-0.07091147,-0.7407715,0.6774844,-5.458144,17.67013,-33.67779,992.1658
9.087465286,-0.4842972,-3.392951,3.271072,-0.0503307,-0.7428099,0.6802646,-5.458144,17.67013,-33.67779,992.1658
9.095067978,0.2625372,-2.564714,4.128935,-0.04056119,-0.7430071,0.6734661,-5.458144,17.67013,-33.67779,992.1658
9.102670669,1.009372,-1.440679,5.415731,-0.03294376,-0.7258567,0.7067339,-5.459254,17.67775,-34.06094,992.1658
9.110273361,-0.2975886,-0.0208449,7.070182,-0.05618137,-0.7434569,0.6836475,-5.459254,17.67775,-34.06094,992.1658
9.117875576,0.5737182,1.044031,7.008906,-0.06740513,-0.7455647,0.6792809,-5.459254,17.67775,-34.06094,992.1658
9.125477791,0.6359544,1.10319,6.763803,-0.07338937,-0.7379936,0.6833608,-5.459254,17.67775,-34.06094,992.1658
9.133080482,-0.1731162,1.10319,6.334871,-0.08210298,-0.7426081,0.6895479,-5.459254,17.67775,-34.06094,992.1658
9.140682697,0.200301,1.458149,5.783387,-0.09577211,-0.7443194,0.6880975,-5.459254,17.67775,-34.06094,992.1658
9.148285389,0.0135924,0.5707526,4.37404,-0.08982901,-0.7499053,0.6802051,-5.461823,18.05526,-34.11944,992.1658
9.155888080,0.2625372,0.2749538,3.638727,-0.09621837,-0.7489733,0.673004,-5.461823,18.05526,-34.11944,992.1658
9.163489818,1.880678,-0.9674008,2.53576,-0.08010909,-0.7467473,0.6759091,-5.461823,18.05526,-34.11944,992.1658
9.171092510,2.378568,-1.20404,2.903416,-0.06942399,-0.7399679,0.6924747,-5.461823,18.05526,-34.11944,992.1617
9.181229114,2.938694,-0.3166436,3.516176,-0.07745914,-0.725305,0.706406,-5.461823,18.05526,-34.11944,992.1617
9.188831806,1.133844,-0.1983241,4.128935,-0.07997132,-0.7223458,0.6982792,-5.461823,18.05526,-34.11944,992.1617
9.196434021,0.3247734,-0.2574839,4.067659,-0.08872253,-0.7249939,0.7021023,-5.464207,18.4315,-34.11407,992.1617
9.204036712,-0.0486438,-0.8490814,3.516176,-0.09304631,-0.7321151,0.6845417,-5.464207,18.4315,-34.11407,992.1617
9.211638927,-1.044423,-0.9674008,2.719588,-0.09612042,-0.7239193,0.6823491,-5.464207,18.4315,-34.11407,992.1652
9.219241142,-0.9199505,-0.7307619,1.800448,-0.08718631,-0.7270991,0.7174999,-5.464207,18.4315,-34.11407,992.1652
9.226843834,-1.977966,0.9257111,1.984276,-0.1063378,-0.7243909,0.7026567,-5.464207,18.4315,-34.11407,992.1652
9.234446525,-2.289147,-1.026561,0.4523768,-0.09308069,-0.7275148,0.7030166,-5.464207,18.4315,-34.11407,992.1652
9.242049217,-3.409399,0.2749538,0.6974807,-0.0873319,-0.7205849,0.7002803,-5.464207,18.4315,-34.11407,992.1652
9.249650955,-3.969524,0.1566343,0.7587567,-0.08083159,-0.7313825,0.6845221,-4.697036,18.42253,-34.10706,992.1652
9.257253647,-4.52965,0.6890721,0.8200327,-0.07796832,-0.7269749,0.6851106,-4.697036,18.42253,-34.10706,992.1652
9.264856338,-5.276484,-1.14488,0.8813086,-0.06760278,-0.7312638,0.6960762,-4.697036,18.42253,-34.10706,992.1652
9.274992943,-6.707917,-1.381519,2.106828,-0.08502125,-0.7445154,0.6827451,-4.697036,18.42253,-34.10706,992.1652
9.282595157,-6.147791,-2.328075,1.187688,-0.07887021,-0.7300476,0.6966265,-4.697036,18.42253,-34.10706,992.1652
9.290197849,-7.019098,-2.801353,1.310241,-0.07344621,-0.7332745,0.6926613,-4.697036,18.42253,-34.10706,992.1686
9.297800541,-7.454751,-1.14488,1.310241,-0.07462484,-0.7502931,0.6965702,-5.458144,17.67013,-33.67779,992.1686
9.305402279,-6.521208,0.5115929,1.248965,-0.0907864,-0.7495915,0.6918091,-5.458144,17.67013,-33.67779,992.1686
9.313005447,-5.276484,0.7482318,-0.282935,-0.08166756,-0.7396642,0.6872079,-5.458144,17.67013,-33.67779,992.1686
9.320607662,-5.463193,1.28067,-1.202075,-0.08118284,-0.7374228,0.7017556,-5.458144,17.67013,-33.67779,992.1686
9.328210354,-6.023319,3.52874,-2.856526,-0.07629766,-0.7377446,0.6969014,-5.458144,17.67013,-33.67779,992.1703
9.335812569,-6.023319,11.27867,-8.43264,-0.0337897,-0.7543561,0.7750704,-5.458144,17.67013,-33.67779,992.1703
9.343414783,-2.289147,27.90256,-5.552669,-0.1686089,-0.7617623,0.5753273,-5.458144,17.67013,-33.67779,992.1703
9.351016998,0.8848991,12.22522,-11.92537,-0.0478858,-0.7392274,0.7064338,-5.078238,18.05077,-34.11593,992.1703
9.358619690,-2.040202,15.18321,-5.797773,0.01966334,-0.7400452,0.7260035,-5.078238,18.05077,-34.11593,992.1703
9.368756294,1.071608,16.18892,-2.917802,-0.08252968,-0.7495747,0.6661826,-5.078238,18.05077,-34.11593,992.172
9.376358986,1.071608,16.6622,-4.449701,-0.07437543,-0.7348771,0.7027663,-5.078238,18.05077,-34.11593,992.172
9.383961677,-0.422061,17.43128,-4.817357,-0.09042162,-0.7414134,0.6963677,-5.078238,18.05077,-34.11593,992.172
9.391563415,1.133844,20.15263,-7.145844,-0.1202171,-0.7157115,0.6836047,-5.078238,18.05077,-34.11593,992.172
9.399166107,2.627513,26.18692,-13.33472,-0.1029991,-0.7159257,0.7270178,-5.079327,18.41813,-33.66355,992.172
9.406768799,4.30789,32.81282,-19.46232,-0.1197777,-0.7061609,0.7316719,-5.079327,18.41813,-33.66355,992.172
9.414371014,5.054724,44.52644,-26.32523,-0.2304164,-0.74028,0.6509513,-5.079327,18.41813,-33.66355,992.168
9.421973705,6.735102,39.43871,-36.25193,-0.2101093,-0.6265973,0.7262958,-5.079327,18.41813,-33.66355,992.168
9.429575920,7.108519,50.97486,-42.01188,-0.1911476,-0.683864,0.6923848,-5.079327,18.41813,-33.66355,992.168
9.437178135,7.668644,52.57217,-50.34541,-0.2067096,-0.6661189,0.6436254,-5.079327,18.41813,-33.66355,992.168
9.444780826,2.876457,58.01487,-57.02449,-0.10071,-0.7688493,0.7053482,-4.702894,19.54238,-33.64394,992.168
9.452383995,4.30789,61.91941,-57.63725,-0.04413132,-0.7378764,0.6455946,-4.702894,19.54238,-33.64394,992.1697
9.462520122,10.71822,72.21321,-59.65936,-0.09258313,-0.7588669,0.6949551,-4.702894,19.54238,-33.64394,992.1697
9.470122814,11.27834,64.52245,-62.29422,-0.06851241,-0.6231692,0.6467195,-4.702894,19.54238,-33.64394,992.1697
9.477725029,11.27834,70.6159,-59.90446,0.03221434,-0.8174213,0.7394108,-4.702894,19.54238,-33.64394,992.1697
9.485327244,15.88382,72.15405,-50.46796,-0.1250811,-0.7565385,0.6139683,-4.702894,19.54238,-33.64394,992.1697
9.492929459,13.20767,55.70764,-47.34288,-0.05829953,-0.7086694,0.6483303,-4.702894,19.54238,-33.64394,992.1697
9.500532150,8.477715,50.67906,-40.05104,0.0533007,-0.8028023,0.6532606,-3.22424,18.02909,-34.09897,992.1697
9.508134842,14.57686,51.68478,-30.9822,-0.02463401,-0.8293478,0.5996834,-3.22424,18.02909,-34.09897,992.1697
9.515737533,14.20345,41.03602,-24.05802,-0.07304893,-0.8033652,0.5734614,-3.22424,18.02909,-34.09897,992.1697
9.523339271,10.59375,27.90256,-16.52107,-0.05766743,-0.8439606,0.5921627,-3.22424,18.02909,-34.09897,992.1697
9.530941963,11.21611,16.12977,-7.697328,-0.0578921,-0.8308421,0.5881569,-3.22424,18.02909,-34.09897,992.1714
9.538544655,11.65176,4.475296,2.658312,-0.06245718,-0.8172459,0.6150914,-3.22424,18.02909,-34.09897,992.1714
9.546146870,11.15387,-3.333791,4.741695,0.1302784,-0.731374,0.8277997,-2.071304,17.2809,-34.9932,992.1714
9.556283474,9.722439,19.02859,16.2003,-0.01599584,-0.8057772,0.6992908,-2.071304,17.2809,-34.9932,992.1714
9.563886166,12.27412,18.1412,11.6046,-0.1604447,-0.7660621,0.6954656,-2.071304,17.2809,-34.9932,992.1714
9.571488857,7.046283,10.56875,7.805494,-0.1035484,-0.7702953,0.7376829,-2.071304,17.2809,-34.9932,992.1714
9.579090595,1.756206,12.75766,7.621666,0.02536197,-0.9348319,0.7484581,-2.071304,17.2809,-34.9932,992.1714
9.586693287,8.72666,20.03431,8.602082,0.1440298,-0.9912317,0.6920348,-2.071304,17.2809,-34.9932,992.1714
9.594295978,20.55154,30.86054,12.8914,0.2521019,-1.016056,0.7224457,-1.304338,16.91345,-35.88558,992.1714
9.601898670,22.60533,41.68678,16.93561,0.2940919,-0.8398201,0.6747236,-1.304338,16.91345,-35.88558,992.1714
9.609500885,27.83317,51.32981,-2.979078,0.560703,-0.7377453,0.7992237,-1.304338,16.91345,-35.88558,992.1714
9.617103100,30.01144,77.53759,-22.34229,0.9049195,-0.8172634,1.049181,-1.304338,16.91345,-35.88558,992.1714
9.624705315,16.56842,113.2701,-40.78635,1.231601,-0.8636286,0.9184561,-1.304338,16.91345,-35.88558,992.1714
9.632308006,22.35639,153.4987,-77.49067,1.248394,-0.8452427,0.9082538,-1.304338,16.91345,-35.88558,992.1714
